time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-1.12913961162,-0.0615617442205,14.4223961774,6.23832002115,0.236788633851,0.0,-2.11223495798,-0.254460338031,4.23633176042,-0.071646835164,0.170776253376,0.0,477.49158471730686,476.5364742169213,476.2737007312542,475.03377033620194
1.9800000000000013,-1.2606732702,-0.0777207884708,14.6784250359,6.23359987992,0.246770755266,0.0,-2.27312906692,-0.284570814144,4.29725713418,-0.0988844078433,0.155664455216,0.0,451.7496837758756,450.5551978346624,452.0183085412659,449.8124866136713
2.0400000000000014,-1.40240054856,-0.0958498549509,14.9393926199,6.22762536229,0.255702555818,0.0,-2.45194112745,-0.320295799303,4.40073722677,-0.100993005057,0.129636915386,0.0,467.1331062391772,465.11807386813564,465.88950106197115,465.716543082985
2.1000000000000014,-1.55550857827,-0.116343522907,15.2082677457,6.22184998549,0.263416680122,0.0,-2.65233431696,-0.363414429886,4.56056867016,-0.0881614360112,0.126344341126,0.0,485.6765382443333,485.4430723719305,484.0285911108242,484.98626059072296
2.1600000000000015,-1.71940336821,-0.139221889493,15.4814429974,6.21638377234,0.271117710045,0.0,-2.81149172024,-0.399630588073,4.54487364437,-0.0977492076828,0.13208423386,0.0,432.25709072779637,432.75612586594866,431.7723568837635,430.95528814428786
2.2200000000000015,-1.89353161274,-0.164496346226,15.755544127,6.21064739879,0.279540917754,0.0,-2.9934921377,-0.443347596,4.59107468326,-0.0916348956001,0.153244451244,0.0,452.35967942686244,454.07823799322404,453.0481253906304,453.5319399430667
2.2800000000000016,-2.07873962629,-0.19249161063,16.0322870192,6.20619994992,0.289658433713,0.0,-3.18094944183,-0.490222392942,4.63286466794,-0.0521263193485,0.188812070244,0.0,451.9328633998584,454.8165418905931,452.1240605725146,455.2916646429484
2.3400000000000016,-2.27516716336,-0.223309886677,16.3106686078,6.20314211358,0.301040658851,0.0,-3.36760150225,-0.537272688807,4.64575713392,-0.0487357917839,0.191427331847,0.0,445.06045507153686,445.30941920081966,446.67883766359915,446.9536540592133
2.4000000000000017,-2.48243884165,-0.256852026529,16.5879107825,6.20027888414,0.312644598141,0.0,-3.54241794536,-0.58099424393,4.59516966806,-0.045764141378,0.197070750797,0.0,426.32545597439946,426.8456034932045,425.9321313936272,426.18475709888986
2.4600000000000017,-2.70039626064,-0.293055825966,16.8620183925,6.19736597792,0.32420156016,0.0,-3.72380326847,-0.62598419531,4.54123802244,-0.0547945209927,0.18177295302,0.0,426.5437982044287,425.2728543532111,427.12970401732844,426.3571463114067
2.520000000000002,-2.93207728059,-0.332674963027,17.1405838868,6.19399795726,0.335349335541,0.0,-3.9998084763,-0.694878999906,4.74232421118,-0.0589551438072,0.192815323928,0.0,508.80625397311576,509.62485292951635,507.9812080370726,507.6810117260365
2.580000000000002,-3.17942504192,-0.376197530432,17.4277467013,6.19072840996,0.347270667669,0.0,-4.24607222172,-0.756088121096,4.82832368349,-0.0468012289409,0.208395720119,0.0,477.81624796458766,479.0380341808373,476.6181753205953,477.54452420295985
2.640000000000002,-3.43973574521,-0.422918248599,17.7142813857,6.1875092139,0.359534511613,0.0,-4.43196185447,-0.801450077469,4.72243195949,-0.0731245118449,0.194898109682,0.0,416.86093336807954,415.7234741831482,418.2439909632514,415.94214718310343
2.700000000000002,-3.71311270187,-0.472840605818,17.998883685,6.18348869998,0.371108513728,0.0,-4.68152024893,-0.862898253443,4.76298592584,-0.0569596574054,0.188577846204,0.0,466.71601952627725,466.2567000049841,468.08557718497536,469.33889313177895
2.760000000000002,-4.00192630155,-0.526568014135,18.2863618951,6.18103509391,0.383171058699,0.0,-4.94649971852,-0.928143830059,4.81812838,-0.0200940055221,0.218484682055,0.0,473.9798117901154,476.30890468922485,473.8030325035679,476.6283512539076
2.820000000000002,-4.30689356124,-0.584237394798,18.5769976577,6.18012025541,0.396355435175,0.0,-5.22006491435,-0.994113501537,4.86812259898,-0.00698609138887,0.222133952145,0.0,476.11758205612495,476.4409789609161,476.9303849948647,477.93079526607136
2.880000000000002,-4.62753093117,-0.645617687638,18.8680764073,6.17976142627,0.410313534794,0.0,-5.46888656338,-1.05181970911,4.83333585394,-0.0040414513592,0.248019366113,0.0,451.4311368193361,453.5674368242104,452.3829445374151,452.62014834069356
2.940000000000002,-4.96203988383,-0.710142443069,19.1539328301,6.18007337934,0.425287034822,0.0,-5.68255498112,-1.09895171688,4.69460966288,0.0191855204528,0.252465219994,0.0,417.6235288292686,418.07796107000485,418.28059262082155,420.29901243112187
3.000000000000002,-5.30970949295,-0.777502316991,19.4315759824,6.18096243861,0.440540821697,0.0,-5.90758133248,-1.14624983782,4.55944643882,0.00421453845318,0.257537165363,0.0,422.18252339173034,422.6885573352928,421.1396107735006,419.8422475485862
3.0600000000000023,-5.67273731525,-0.84802553211,19.7043580315,6.18211532638,0.456670355341,0.0,-6.19446197653,-1.2043107922,4.53168821817,0.0390826893572,0.285051675284,0.0,459.44722053303406,461.69295993118004,460.79351637285515,463.54237268684665
3.1200000000000023,-6.05200693468,-0.921733878962,19.9727276933,6.18426402737,0.473741448076,0.0,-6.449064488,-1.25238484614,4.41285244671,0.0283029319806,0.283432069625,0.0,435.0298961596361,434.97824168619735,431.7802938963413,430.87025575734083
3.1800000000000024,-6.44666180367,-0.998253652433,20.2334804928,6.18631917883,0.490842293295,0.0,-6.70728675726,-1.29805837619,4.2777951055,0.0440762122251,0.287997001255,0.0,430.34578062318496,430.81729584990796,428.81874430772575,430.15744002085125
3.2400000000000024,-6.85912751567,-1.07783717311,20.4897389201,6.18876009296,0.508122818626,0.0,-7.04264416816,-1.35432533858,4.26200767163,0.032843863341,0.288032195168,0.0,473.9975293662034,474.0787505892043,476.6342148069998,475.7755250932589
3.3000000000000025,-7.28885775929,-1.16020594299,20.7391631131,6.19080034032,0.525156913103,0.0,-7.28290585573,-1.3911382642,4.05134473726,0.0362286803123,0.274029054323,0.0,410.24455115665927,409.08789038390375,408.1524471673818,408.45510414027336
3.3600000000000025,-7.73620828389,-1.24521590347,20.98084187,6.19352502273,0.541640490411,0.0,-7.62972696158,-1.4421573284,4.00247928138,0.0593263616953,0.276082396969,0.0,471.00720529923314,471.23762834407665,470.4291862800552,472.21579973661744
3.4200000000000026,-8.20260406128,-1.33291883322,21.2159397223,6.1970820489,0.559095216843,0.0,-7.91789817865,-1.48096080435,3.83275779873,0.0591984861981,0.310590884371,0.0,430.6792730400638,433.675423115237,432.46622174659,432.4580168201713
3.4800000000000026,-8.68706198097,-1.42296027857,21.4414292991,6.20043399668,0.578130274784,0.0,-8.23178478263,-1.52007370197,3.68178140342,0.048194265502,0.328010647503,0.0,442.60254249875334,444.1368171253784,443.543130489743,442.64028524733226
3.5400000000000027,-9.19233281834,-1.51550107289,21.6601571302,6.20309287745,0.598481804345,0.0,-8.6115121156,-1.564213452,3.6064330995,0.035137380463,0.355297421732,0.0,474.49351221351833,476.6926730324447,476.3815151859506,475.38273126732855
3.6000000000000028,-9.71887468584,-1.61041508387,21.8713359044,6.20475982099,0.620445633092,0.0,-8.94092710729,-1.59932368108,3.43070185341,0.0060002675106,0.381722054953,0.0,444.20345575408146,446.50212712205973,446.5501651199858,444.1663632306287
3.660000000000003,-10.2664908167,-1.7075086298,22.0730420902,6.20526405513,0.643911627838,0.0,-9.31384703767,-1.63690248255,3.28999224013,0.0128233179685,0.405206580294,0.0,463.3850085368749,465.377932182065,464.6658271821185,465.2004566949449
3.720000000000003,-10.8349656749,-1.8066351273,22.2634882383,6.20592946784,0.668313172861,0.0,-9.63628688995,-1.6671290176,3.05595960614,0.0073768266789,0.409500315092,0.0,435.7729958595526,436.3070987632593,435.35373166097213,434.8974855826611
3.780000000000003,-11.4219019001,-1.90743449672,22.4380828443,6.20633127909,0.692662922365,0.0,-9.92923951954,-1.69271380069,2.76196794988,0.00530096039574,0.397268923801,0.0,416.4869339541817,415.5986038665588,417.42533602033967,417.24396750143467
3.840000000000003,-12.0274330756,-2.00981682778,22.5956315056,6.20710970644,0.716806718727,0.0,-10.2559440616,-1.71985561968,2.48734266316,0.0250643092367,0.411039569673,0.0,430.34193587729214,431.6794121824432,429.80420377133964,431.47650907118725
3.900000000000003,-12.6558022293,-2.11405296897,22.7397149795,6.20920948217,0.741218450404,0.0,-10.6900353,-1.75432155163,2.3117456885,0.0497703111053,0.396866939007,0.0,479.5038522407694,478.5842037839831,477.3408703761963,479.2235722402811
3.960000000000003,-13.308331007,-2.22012513115,22.8704172288,6.21222850581,0.764869511216,0.0,-11.061383137,-1.78109725901,2.04210325535,0.0513883583771,0.388215137243,0.0,450.2473596017969,449.7055620868014,449.6639528578478,449.7966240064025
4.020000000000002,-13.9827996986,-2.32770882131,22.9839128833,6.21519359372,0.789021133819,0.0,-11.4213081996,-1.80473425413,1.73827492906,0.045155377261,0.421718934933,0.0,442.12918634338826,445.0476122653906,443.57760319699946,443.0667549487433
4.080000000000001,-14.6795053963,-2.43669060935,23.0791544027,6.2181424711,0.814656139421,0.0,-11.8023670852,-1.82768725678,1.43319775048,0.0561273942793,0.436464021149,0.0,451.33439237207335,452.70940916429896,451.17563136871297,452.06242501982996
4.14,-15.3997276249,-2.54702494053,23.156015419,6.22150704737,0.841720901795,0.0,-12.2049049342,-1.84978193571,1.12518102056,0.0559738703356,0.470543035899,0.0,458.7880219020536,461.68842596125796,461.1864635341625,461.17633814732693
4.199999999999998,-16.1441989159,-2.65862411332,23.2137654024,6.2250356842,0.870178506098,0.0,-12.6104063529,-1.86985319854,0.795928387646,0.0639514662088,0.480875869615,0.0,462.1209037864568,463.16040070167526,462.2837590752908,462.9144732161198
4.259999999999997,-16.9148168863,-2.77145122531,23.2525610533,6.22915206456,0.898852510388,0.0,-13.0758729354,-1.89064416737,0.492557773888,0.0765823014501,0.471194262746,0.0,487.4117449557174,486.9045307529648,486.6868639932903,487.6347838392107
4.319999999999996,-17.7105335087,-2.885334985,23.2701526016,6.23365335815,0.926791444157,0.0,-13.4473423314,-1.90519202136,0.0901838405748,0.0717036047681,0.451320501046,0.0,455.0231948329779,453.649637432494,454.0776341842818,453.69016883002763
4.379999999999995,-18.5261762513,-2.9999556211,23.261222378,6.23799626928,0.953959117744,0.0,-13.7404237725,-1.91531740183,-0.390656196205,0.0737042486565,0.455580224646,0.0,424.0722785425298,424.66292554696685,424.97319903945714,425.14905014077806
4.439999999999993,-19.3577954571,-3.11510109484,23.2217959287,6.24254303077,0.980987832922,0.0,-13.9800624978,-1.92274905134,-0.925905537957,0.0796342049488,0.437640299026,0.0,404.2793350601151,402.8927104299546,403.36391810176076,403.90454573130927
4.499999999999992,-20.2054018576,-3.2307132334,23.1508637578,6.2473855497,1.00716705798,0.0,-14.2728368372,-1.93083839229,-1.44148611598,0.082774058588,0.433551731135,0.0,425.3552778023166,425.2127725936587,426.36510349652275,426.63897032940343
4.559999999999991,-21.0742916175,-3.34686600766,23.0507997423,6.25210038817,1.03315385591,0.0,-14.688348248,-1.94069163462,-1.89832358671,0.0685021251939,0.432225100276,0.0,473.5913895068157,473.67216791331117,473.50997914249706,472.41466283044895
4.6199999999999894,-21.9670576696,-3.46355529912,22.9220505645,6.25643861452,1.05867595849,0.0,-15.0686861914,-1.94878506696,-2.39741420418,0.0789871099167,0.40597888408,0.0,466.17241359185033,464.2942258472062,465.37128229221156,466.19545545496015
4.679999999999988,-22.8805328476,-3.5806734048,22.7615672598,6.26096064976,1.08298075091,0.0,-15.3790977811,-1.95505018485,-2.95549835933,0.0669184123811,0.403225131261,0.0,444.8896917723135,444.83432261518533,445.7525753374633,444.7690404573282
4.739999999999987,-23.812873862,-3.69815499966,22.567173971,6.26485010629,1.10757984586,0.0,-15.6971813431,-1.96092080587,-3.52796809093,0.0602697866202,0.420868492276,0.0,451.80007946156354,453.391620700945,450.43707585814224,449.9017688851147
4.799999999999986,-24.7653484454,-3.81598642246,22.3383837803,6.26817869937,1.13274567155,0.0,-16.0494771151,-1.96671632145,-4.1025598099,0.0435706146081,0.416398682664,0.0,468.0065576397434,467.831735626441,467.9615575385905,466.66093919005436
4.859999999999984,-25.73208282,-3.93410916954,22.0713284637,6.27046036347,1.15773686158,0.0,-16.1743607803,-1.97071921296,-4.80157773646,0.02363253137,0.416760168641,0.0,390.01998396454417,390.26074472631365,392.9223167996875,391.0689808715949
4.919999999999983,-26.7123392393,-4.05250687241,21.7645303084,6.2723806248,1.18288819954,0.0,-16.4979352196,-1.97583312749,-5.42922664316,0.0449562554627,0.423635862775,0.0,464.36834521537685,465.0819704975541,464.1022677894328,465.7742813029153
4.979999999999982,-27.711307001,-4.17120473195,21.419185475,6.27531642892,1.20821242576,0.0,-16.7978622542,-1.98074617753,-6.08642703737,0.0558806898966,0.418752848206,0.0,463.50833677642834,463.3016567504405,463.77794043126266,464.63709312354234
5.0399999999999805,-28.7269289144,-4.29019420898,21.0333083205,6.27929159642,1.23351270836,0.0,-17.0531438837,-1.9855900812,-6.78008484378,0.0815134345546,0.42693104263,0.0,455.7719319243496,456.6053328476474,455.2213578441155,457.2722496006639
